0,1,2,3,4,5
10.5550503771,3.74636511152,8.96779797381,-3.03594189731,0.183996596274,-3.47161995171
-71.8545714748,-10.6373813958,-5.62406587689,-0.225891304823,8.52024280741,-2.91056043929
-112.289668373,-12.5467255505,-9.10941933954,-21.565744269,1.36608957312,-3.2447932014
-88.031009184,10.4864359275,14.3396382449,0.674456939992,-6.6324217925,5.76094965967
-111.96475252,-10.3342824069,5.01214072765,-5.94477527051,-5.53344639368,-3.26491724254
-116.682447708,-10.1481254099,-12.9729973089,8.36021720137,0.209003625625,3.51970820549
-117.526876876,11.643886838,16.7485689029,2.67767768501,4.42654264518,-2.52313903826
-103.749711801,-4.2894850136,2.6763586069,2.2224774899,-1.10557316864,-1.1325159911
-128.663425276,-7.97394619186,3.39251718171,4.30461136807,0.87971520558,-4.00893170517
-68.9647308014,-24.158301227,-7.65800794392,-1.29081952969,-1.21291865088,-13.9491682457
-108.339258334,-23.0522531094,-3.8210794103,-6.54574350581,0.865157242223,0.223484785835
-69.7195311988,2.94876574098,21.8224719567,-0.293935332494,2.27209813144,1.27718173541
-104.33952308,-21.8002077172,-18.8952293951,0.564954663719,5.88804604365,-2.02689627003
-125.082531385,10.6358588008,14.081428239,-1.34977500443,-6.07162535862,4.32490402871
-132.538977373,14.5086236105,2.99889663727,10.5742080161,6.4229631571,-2.40811599432
-88.0436140412,-3.77179505671,0.625700873305,14.9076495121,9.36800589063,2.41791219209
-73.3688983254,-4.86229277854,-0.916428268511,6.42275242527,-7.1929567494,1.74536627641
-40.3900147369,-50.7110836047,-9.52809270197,-16.0175529407,-3.56556301518,-5.40792184581
-110.218994881,0.607819539328,-3.65054932017,5.41513633033,-2.75050082161,1.38136501492
-79.7533733672,-19.6123659668,-11.8923011701,-16.180082139,8.61551688496,-5.20207590517
-126.861862831,-8.98383673221,-16.736894079,-9.88270850983,-8.42250195857,1.57360671427
-116.676256305,18.0405893988,0.112985330118,6.50855783231,-6.89458667161,-4.53364616983
-95.3895868135,7.12323712055,21.8992133203,-8.66608170524,13.6818577982,-0.809790416569
-64.172118435,-6.62741772259,1.17949424681,-4.27690936242,-1.0898710184,-4.24060114825
-125.86584759,-1.87844832041,1.14702312614,-12.2937798749,-4.5840504482,9.44787658041
-92.8445598278,2.4263759342,1.77036621407,5.31907337418,-1.68998849752,0.607409266152
-119.312233835,2.76226441429,-8.17276410497,3.04397309852,-4.33427516636,9.82482276387
-81.2069257435,-9.90741734153,-24.1554833414,-7.51076419411,-5.03780799412,-1.73658794242
-80.6940538862,-12.317725461,10.4195815064,13.2398593374,-5.3569505275,-4.87034713719
-117.172926895,26.902246325,-2.68442900905,6.63027181751,-9.24264633325,5.32899100881
-73.3886989974,-16.1885974978,18.2668634767,12.0582018568,13.8151531133,4.24043545564
-91.7832240862,-4.05469682057,0.572468892185,-4.37082957709,-2.34983415973,-0.352894855861
-121.103667521,3.3283519978,0.310825402683,4.07508642459,-2.39027320394,0.437219185514
-67.8989714342,-21.4881306704,1.61951083123,4.2576063009,-5.05611661197,-12.3547933935
-137.95097225,-5.03569409417,-0.0654030612829,6.26105384084,-9.5720024844,-3.5194072896
-99.4824437814,-14.7469225613,8.46609948624,1.52953084835,0.895897511135,7.99405966314
-99.5776944946,-9.74335646205,-36.0071870284,11.1677496536,3.91728791743,4.03662808582
-80.3098505443,11.8083307615,7.63864534216,1.32577566081,-3.00974309607,6.63163579919
-84.6278711975,26.7960603491,4.49476248447,3.51384576547,-0.797198323435,-7.69766083652
-108.028457817,-9.83662207095,-22.5845034909,-19.0381648707,-3.42014503461,-5.28901516175
-88.5998949507,16.6465864689,3.45987316261,7.82591291966,2.56455421644,7.55385373431
-63.7307655231,6.90215736251,-4.54261983326,1.33025580108,-8.71399790228,2.09971908464
-126.989312666,-0.88021669806,-0.565564493492,-1.93309932397,0.224877330007,-4.8770466942
-88.5420747811,31.9831379621,-0.332988480379,12.0888270364,4.2077929146,-1.1053513804
-90.67223518,-28.5133118402,-10.8219250726,-10.6718038141,5.67844660113,-0.085294514694
-98.8641360588,1.04017344027,14.0326159402,-16.4487267079,-0.627770048976,-1.72095659224
-72.1557597687,-38.4671420185,-12.0876172232,-7.43821157314,-3.62241936707,10.0616105616
-133.815702511,1.11807048863,8.02666268538,4.73283546167,-5.26391872876,3.40319293952
-79.4744999699,-20.7083883072,9.67857977653,-5.12532747687,10.8964071966,-1.53161179675
-93.4154723553,14.3830361709,1.03527653426,-1.36414693915,12.1426417015,5.14472558572
-88.5066202471,-11.7374248263,-10.3350875769,15.5107072715,16.2655020518,4.13839662699
107.892943194,35.170160555,-3.96652619513,0.0263875779767,0.192261393228,-2.15500574544
129.536434875,30.5749777449,4.13635011981,8.53491123604,-4.87630363547,2.54507281026
82.7979633751,37.795205011,6.04068730294,5.85417800126,0.128960348148,3.29148475212
11.2365599564,9.27166026876,-8.17762028473,-14.7245049288,3.5186073332,-0.439569992664
-7.59693545776,31.9693348123,10.5549292975,-15.1882745247,4.01174274566,-2.55910725818
54.089249014,27.8684801991,-9.95034349645,-7.97879567483,1.07675387809,1.44069673926
80.9395693824,29.9427944655,-16.7878944268,-1.82218498668,-0.30594107169,-0.447360324398
-13.848472612,28.3697360895,14.927327872,-0.120248527755,1.90877360125,1.75426840322
80.7883886404,21.4251227526,-11.7977939938,0.61352772604,-0.254486759449,0.839830704199
65.7353852853,11.3631689619,11.7972416355,-12.6989453275,0.161627789813,3.32657599736
79.5067197332,34.9010094886,-7.25102149214,0.782782377211,2.05739692795,-2.82880960518
80.5013255864,20.270579211,-0.977172454358,-0.457912290071,2.00395753394,-3.23142023994
65.38204569,27.674090107,-4.17145479734,3.92022712284,0.300666404498,-3.39294246828
0.360503533184,12.0573942195,3.48975955778,6.60734930339,-0.49164278443,-10.1194141828
105.948375822,21.7751437047,-10.4862346844,-8.56466322039,-2.31784416331,5.15990576494
50.6422502757,34.7027709528,-13.5655773749,-2.58387384799,0.78009395502,-1.97095214152
55.7937272585,32.5323365529,-12.1602614359,-1.69292542168,1.90451588412,-3.49591359532
-14.122339799,12.3240021127,17.9554979591,-1.34020482326,2.074280116,-3.73807683993
85.0793224967,33.0411351689,-6.95704903541,7.86974463118,-0.238327506203,-0.153519773176
0.649275273018,30.5168755231,2.01414062433,-16.0960210688,13.5731547195,1.38830099479
15.8967609844,28.0909075719,7.60816867922,-6.71087629688,-1.88648762306,-1.85440028321
-3.55458645658,10.0596873801,17.975769608,-12.3192802288,-8.3006282375,0.119988640025
7.10834773021,4.56475804573,13.7183596277,-14.5553649148,3.32333376755,-3.16739325522
2.37314662802,33.1312208235,18.9708393886,0.746250577944,-2.88722524233,5.89490797376
20.5604632608,15.8962410265,14.146611832,-10.924836854,4.2369276262,-3.71730982949
72.1887640462,31.4999364203,14.5924913771,-5.81358286547,-2.17752996078,-4.42085625327
46.5530340698,-1.26382527272,-9.59575938947,-2.22054637412,0.373335202329,-0.321117025265
73.0067152125,18.3229049676,19.9349514943,-5.81798618559,-6.32616928606,2.96308637191
49.2646746833,27.7158617077,7.33551356795,1.3359908906,0.34468194852,1.72825783952
85.4215224753,28.7481752239,2.3607916363,3.48140042953,4.61299437047,-1.62641387021
50.2293804142,34.1075287644,-9.26001236271,7.36673480036,3.00235505396,3.59464953032
49.8248375111,19.0954067015,-8.9267868233,4.6662688956,3.01772317535,4.49742736965
88.9134287943,21.8456325194,-1.3962333073,-4.73559514099,2.07505065424,-5.0448413902
71.31519034,32.9225006395,-0.120016755267,5.8164560002,-5.8735428586,5.71642325833
65.0755310923,16.3466556971,1.0544374667,0.568723521603,3.78577149,2.61896430164
79.0805680778,32.6517168925,1.43171354215,0.591215271033,-1.2750352882,1.38709098376
70.0315901471,17.3467316147,-11.0708484997,-0.314501157301,2.44457116679,-7.2561187947
43.3192663687,45.3631338109,-14.4163756139,0.773674174958,-1.29351726811,0.0726757269012
47.4616596351,61.862156189,-5.0506594283,-2.20548650126,3.40003532203,1.8741184691
64.4888065662,53.7805344167,14.2920343667,-5.36520585064,-0.190220613645,1.11695861348
74.8027700167,43.1007471949,6.19138475117,-5.00972626491,-0.176302977389,6.1463533163
92.4496355632,14.9555791696,-15.2010147145,1.5066077495,3.37347604692,-5.23719890129
45.564133221,19.9994908688,-9.218937281,-3.17530104834,-2.46632866479,-0.627576163115
91.2482909268,27.6198968344,-10.8413479956,1.79624150632,-3.74444387547,6.59767952643
54.7953089324,27.3280702252,-8.21482856483,6.27546923097,-2.90275341834,-0.326091528569
87.4060243842,19.6065674208,3.63182430409,7.4037137221,-1.73694192201,0.757682875371
70.4621639683,12.0202783559,-15.6608498886,-6.69110013999,3.72971137764,4.40044722624
88.6647552465,20.0537701747,1.08311653337,5.4136395811,1.23248447761,1.48517632049
62.416074054,39.6209203057,-4.33586957577,-2.70460919001,-0.36839913219,0.917471147877
81.0616545112,35.4002711699,7.17665531561,2.19799357698,6.15079378568,-2.76051049297
50.2162262317,-33.4213490265,0.99460663067,0.543923980983,-0.341769775208,-5.18092860892
35.5704466824,-38.0492504604,12.0814561366,-0.679302039901,6.49974763044,0.329308231264
51.514267298,-43.6575315638,4.80812871318,-4.87763172949,4.43591068699,3.71904106244
23.7227010322,-48.4034079276,2.98991110955,-1.8066763202,-3.63341810841,4.11454121865
52.9245457991,-43.3389352825,-8.96741117911,-2.00541756067,-0.39507340148,-0.455719542853
39.6182865039,-43.282827237,-2.6280641522,5.47636949772,-5.83629747896,-0.830065146923
55.0848087371,-44.7788351014,-3.16323866627,3.05197961587,2.56327016271,1.27149538944
21.6440307746,-44.2653789901,6.17457065584,-4.04933185088,3.52507129119,-1.01165028785
19.7955091326,-28.7529600305,6.25131886053,-3.2389022868,1.78708802393,3.12660095842
35.3343975072,-35.8603728754,-8.1709959456,9.04323671527,3.4110285424,-6.62499515681
46.452115723,-42.1467065055,2.13736490192,8.17871446301,-1.78117333588,-2.55230497507
51.7525717372,-39.7547365602,13.5348755084,-9.79628494048,-10.1304490291,-2.93649452387
46.064687315,-29.2893248324,7.19759010491,-2.32416946375,3.86547478577,0.785276891349
39.9331468929,-37.8869969323,-10.4938632432,7.6244315745,-0.0602687741825,-0.132222704486
18.3607078769,-33.3186421948,19.6790259739,2.74262874876,6.50326037524,-1.30964286086
48.9654318718,-34.5902503068,-1.9581283033,-2.05345973538,-2.82593803413,0.970033877225
41.5320635753,-46.7611686075,-5.80324498906,3.33625251007,8.37213176974,8.16997208041
65.8504416023,-31.1663875635,0.307390394916,2.6118454106,-0.298674358835,3.96760086744
12.4645129446,-39.0470377323,7.98968621249,-10.2832265814,0.0354370020503,0.361285686391
40.9966734245,-41.0901383607,-5.83443903325,8.67377827355,-2.90562314344,-0.630328519772
50.8683641302,-34.5718457934,-4.00586261709,17.5681842153,0.340873705928,-1.79798818868
48.4303975469,-36.9997061412,-1.28420638286,13.242095127,1.74704462585,-0.396090083182
8.30614764448,-44.1021677168,12.0747473582,-0.454923242519,3.05080511281,-1.38717993223
45.3985943232,-31.5017638762,-0.485565258148,2.28553722825,-3.19727232306,-4.80489609854
56.3365145279,-39.4758334576,6.34940485089,11.6867428351,0.935543087933,-3.64337849202
49.7300483964,-24.7631187358,-2.86002982331,6.79429529964,-0.40805914253,1.20601952281
22.5517706985,-31.2740599964,7.95253512853,1.50376066211,-0.705326244323,-1.22619116578
45.3776937553,-33.9480542299,4.60929676617,9.23919763839,-0.318315194041,-2.70903476382
24.4409553838,-34.402262494,1.15398042378,13.2445894943,-3.94223887051,-2.24019551649
40.2517264262,-22.2666896734,-7.15796920329,9.1148453754,-5.27725411545,-3.20057930094
33.043532957,-39.0345572979,10.7649099026,-11.8480642376,-3.03345215766,2.53968336064
40.3516739582,-35.2723139896,8.1457373796,-11.3643786288,-3.56893017415,3.26499171236
33.6330204093,-39.4285343765,15.5259327977,6.49565839441,1.11532211907,-0.939482729903
29.4547240244,-35.1066479005,14.9277571786,6.89602464656,1.63019057382,4.97153799749
37.3494955219,-29.1309961171,-3.36954886823,2.70534058743,-2.33046953876,-2.63440257672
44.2280597769,-27.8273658196,14.0043557879,-1.42807287559,2.09247782247,2.6382786846
46.6555304958,-36.9497783406,-3.14850745792,-4.06558585426,0.727928040682,1.10668428245
41.0475998643,-35.5777205242,8.27208559952,-7.05860017925,1.67147144204,0.178891471427
47.4514401524,-31.5428347658,-17.0184473834,-3.62669554307,-1.5790003747,6.2027643228
56.4301972349,-40.0390372469,-17.2554408475,-4.02990360078,-1.8453351148,5.88378683512
38.427339529,-42.7956069112,-1.27375148459,-10.3562803903,2.01651826554,1.86936759807
47.2753210277,-44.4402613302,-0.945682601204,-4.79601091164,2.18699934159,5.36185461729
42.7325070092,-37.0518535666,4.2453034185,6.47473774981,-1.56391019171,-1.52229462435
50.8355719195,-37.6463967624,-10.7940286473,-1.11973860756,3.66845188646,2.11911363748
67.7292789598,-38.9813737418,7.62494735399,5.83561504883,-1.93911538838,0.281630731595
35.4468298961,-25.8427611482,2.40241337908,4.94797361106,0.361213631811,-0.197443499372
61.4322990208,-42.0813627088,-8.70029814826,-2.79684904477,2.21585952732,3.21216695439
42.4692472335,-34.3283351304,-0.0480205264279,7.48115195862,-6.93458436406,0.494353112463
59.8839951287,-26.9581544204,5.16819391783,3.38629787686,-5.77935807101,-0.966179607222
41.683227195,-28.9573411465,18.216457026,13.4276557501,0.231463374485,0.120337364855
