,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
10,-0.229745896404,0.24084105981,-0.473920571451,3.18372884212,-0.568351291099,-0.217897942616,1.94725015509,1.51572660711,1.06715191405,0.505799337654,1.08558649357,0.555585230346,-0.150355419193,1.14096136437,0.624871440134,-0.709421243159,-0.72668736241,-0.716753968263,-0.729916062424,-0.738790795598,-0.733669642953,-0.739262854794,-0.731086973781,-0.733644295787,-0.737173293306,-0.733297934002,-0.730718000318,-0.737964347946,-0.728844548756
11,-0.186924066387,0.30538656733,-0.470691873286,3.07101840266,-0.541921168968,-0.185621655592,2.21976854468,1.72644186188,0.637823683529,0.637497348008,0.665772334128,0.685328619907,0.0799026726299,1.3480641627,0.185168492874,-0.706062571517,-0.721831986138,-0.713803573272,-0.726547007132,-0.735215870692,-0.729847247692,-0.735570205834,-0.7297014821,-0.729465165453,-0.732476899403,-0.731953247178,-0.72616834089,-0.734084254373,-0.724286074416
12,-0.180305216192,0.23666171626,-0.349575888498,3.25727581535,-0.548039201359,-0.249808022385,2.0251832223,1.60794574139,0.812963090429,0.465236077913,0.852708012786,0.652326457243,-0.021404325874,1.24553503521,0.375768944508,-0.706736075593,-0.723346234191,-0.713680636406,-0.725725949529,-0.735160956135,-0.72937899023,-0.736148335801,-0.729377180121,-0.730176367351,-0.733528261795,-0.731552275374,-0.727225080893,-0.735013073111,-0.725422042554
13,-0.196303384524,0.165262408024,-0.347592490941,3.09603765186,-0.57200170698,-0.205648419211,2.24005715571,1.78394664049,0.641139016772,0.527152529922,0.693847829795,0.584193071299,0.0703400281334,1.35764068863,0.23205502815,-0.695589107136,-0.714365804146,-0.706653608225,-0.717800294717,-0.727239045729,-0.723425020729,-0.728355454225,-0.722320226994,-0.722603526131,-0.725159882389,-0.724355369975,-0.718755718512,-0.726868089852,-0.716634898365
14,-0.18842476548,0.307756511567,-0.337234721668,3.23803279901,-0.578979162533,-0.236712955753,1.95016104342,1.51569360948,0.901810387268,0.504372767167,0.9260848094,0.643596232844,-0.149189694073,1.284547415,0.486179057007,-0.712779051788,-0.729625323738,-0.719414426114,-0.732568832683,-0.740998507328,-0.736602978405,-0.742200487304,-0.734837838626,-0.736121707832,-0.740063526748,-0.736904403361,-0.732934827985,-0.740855877087,-0.731785543655
15,-0.230677266439,0.220899317049,-0.328313153626,3.20448901445,-0.544555624569,-0.171463827974,2.10497538886,1.67327250684,0.735653108809,0.554325079013,0.820998113028,0.553339330192,0.0639379075052,1.23775031012,0.340632743765,-0.707850855242,-0.726772866527,-0.717794416706,-0.730517662421,-0.738876383234,-0.734161324754,-0.739952003455,-0.733584066599,-0.734490920771,-0.736925271729,-0.735548953008,-0.731086565066,-0.738781440615,-0.728920216893
16,-0.202576972006,0.240978508135,-0.414026929521,3.13392352548,-0.55884375574,-0.191582375228,2.0926028813,1.57236802387,0.896782655281,0.607531647893,0.944943756525,0.550417190152,-0.10585973739,1.27878442268,0.414583872446,-0.711741050352,-0.728452978927,-0.718938599313,-0.731969701927,-0.7409231567,-0.736127276897,-0.741643602759,-0.73440203879,-0.736125164761,-0.739390062483,-0.73680091896,-0.73250162656,-0.739969451521,-0.73104108393
17,-0.171112301528,0.202346950906,-0.446730537777,3.21099208427,-0.604033008076,-0.230250645517,1.99152848046,1.53997580361,0.931515671197,0.516900699116,0.949586083533,0.548803635378,0.00577274072072,1.22319931971,0.576322337982,-0.70793972681,-0.728076168255,-0.718118466465,-0.729788573985,-0.740205459209,-0.736380792783,-0.74098797141,-0.733349276519,-0.735253104455,-0.737954449828,-0.735116210734,-0.731898275698,-0.73942638904,-0.730322448801
18,-0.16537059296,0.217007801765,-0.460272854864,3.09342139906,-0.570482331875,-0.222482785934,2.23670150507,1.64672232809,0.768804824592,0.578470431879,0.801793161638,0.619963187689,0.0248034641525,1.2522891227,0.359198300772,-0.703960203772,-0.722373599595,-0.713398803745,-0.725747048618,-0.7357854084,-0.730993250341,-0.736333470132,-0.72967331661,-0.730413492567,-0.733373167877,-0.731710252693,-0.727268993062,-0.734228441843,-0.725307512517
19,-0.207364974884,0.345703770361,-0.380397102813,3.33513413986,-0.544561383849,-0.204812386424,1.88127612167,1.49221552525,0.85743244689,0.458177166929,0.877982219005,0.70713236007,-0.043248921521,1.28304724707,0.366177067423,-0.71217532146,-0.726592631462,-0.715717449005,-0.729720214647,-0.737957823544,-0.732291729262,-0.73878276968,-0.731737574551,-0.732492851369,-0.736263611578,-0.734206194548,-0.729598806711,-0.737808607397,-0.728547709835
20,-0.256118445979,0.103782745101,-0.40839566462,3.0852615546,-0.565477850532,-0.190375751533,2.23127489504,1.68066375565,0.867508546728,0.502741585004,0.917781097913,0.425949909583,0.0459909185934,1.25694436806,0.410492299138,-0.696387018944,-0.717317081676,-0.708741062634,-0.721242888675,-0.730439381496,-0.72621280994,-0.731220266647,-0.724096621207,-0.726291692408,-0.728180540159,-0.726368535102,-0.722160662346,-0.729311128101,-0.720054273418
21,-0.172286452701,0.247529506553,-0.327383702502,2.95125606932,-0.546157509627,-0.170669735457,2.33003372529,1.8011627975,0.670602084404,0.685905670333,0.673270034155,0.551719045782,-0.0802386384315,1.38687722986,0.204698442645,-0.70564203742,-0.723626207494,-0.716747936081,-0.728325558076,-0.73678028872,-0.732622950796,-0.737863207947,-0.731840309789,-0.732428774789,-0.735556933212,-0.73414650914,-0.728294784219,-0.736198977734,-0.726244091712
22,-0.227798766777,0.241365409517,-0.422796323587,3.19005224147,-0.554179382961,-0.206839195837,2.07716630225,1.68592376126,0.711453135975,0.593050766542,0.768326349713,0.614525783841,0.104771128066,1.31272312758,0.281945680542,-0.705105120326,-0.722001013193,-0.713309359513,-0.72584032719,-0.734438022534,-0.72928514914,-0.735091637239,-0.728795269727,-0.729277471489,-0.731813438767,-0.730932016966,-0.725804024808,-0.734049769559,-0.723947397146
23,-0.232707442568,0.191132754688,-0.42553587749,3.1351371153,-0.554785840738,-0.213831572287,2.15347162889,1.71082879033,0.786952415941,0.498264727029,0.854575298355,0.574306122548,0.0171185788421,1.25422543349,0.38283112881,-0.701044662259,-0.719107232541,-0.710738297761,-0.723045915543,-0.731937480528,-0.72685150227,-0.73258048334,-0.725905499059,-0.72696338845,-0.729735328562,-0.727915953203,-0.723580872753,-0.731267318162,-0.721309326708
24,-0.18797900979,0.199686837188,-0.339590087151,3.30366364374,-0.593238942976,-0.237704640215,1.98523222872,1.53744125231,0.806808564337,0.482059180248,0.847281280088,0.609033196842,0.0558699347182,1.28627048485,0.411247430135,-0.703863199696,-0.722379568291,-0.711756485656,-0.724164272341,-0.734061502523,-0.730236462876,-0.735336055523,-0.7283009962,-0.729294792078,-0.732074366588,-0.730288640212,-0.725891761488,-0.733803589004,-0.724629660566
25,-0.154199239948,0.240997131742,-0.453826641817,3.0435922412,-0.563322457606,-0.172852794156,2.25357355998,1.80213776634,0.636990848634,0.654928001393,0.678935834194,0.600491756351,0.14856411808,1.28458903956,0.185584346347,-0.704808185129,-0.72243751893,-0.715163249268,-0.726105651674,-0.73590700498,-0.731519168369,-0.736451753539,-0.730480119453,-0.730661704728,-0.732910073113,-0.732725895154,-0.727258277778,-0.735071467826,-0.724683440358
26,-0.211145664771,0.235441145622,-0.443081754613,3.00915794833,-0.522000253624,-0.163407005771,2.26374736375,1.87352415575,0.628242285538,0.598423047066,0.687602365133,0.586780202003,0.0502488911535,1.34096167333,0.181940808037,-0.70095662752,-0.717263189959,-0.710769157556,-0.722144034354,-0.730725836817,-0.725287779223,-0.731118344743,-0.725397514787,-0.725603730017,-0.728272214524,-0.727617233478,-0.721852743762,-0.730222801624,-0.719203998564
27,-0.179078119081,0.401135515418,-0.450333686583,3.14949206919,-0.551319632849,-0.186870350378,2.08531873628,1.60221212079,0.788656805632,0.56619713813,0.812838644161,0.728632574251,-0.102005376674,1.31637592528,0.256421358538,-0.713040219974,-0.726549510483,-0.717265268567,-0.731089834799,-0.739163291778,-0.733992198956,-0.73966565347,-0.732999846443,-0.733298441203,-0.737430508105,-0.735647489104,-0.730374670571,-0.738204030341,-0.728952758315
28,-0.151649711275,0.290763182611,-0.400125298053,2.95666019844,-0.537173811755,-0.159797822632,2.27619506225,1.8341611749,0.602324057777,0.71355109674,0.625574411592,0.673531935149,-0.0773790274619,1.37527722814,0.206735933633,-0.708992078256,-0.725234895449,-0.718694343814,-0.729739922227,-0.738543993788,-0.73380371756,-0.739225523614,-0.733558904091,-0.733204793777,-0.736939005867,-0.735526127942,-0.729715078101,-0.738037135703,-0.727433089867
29,-0.220350153679,0.222913823048,-0.431028498331,3.13435456882,-0.548337846224,-0.181981939961,2.15169739202,1.70731713169,0.801105533947,0.579954265502,0.883050487322,0.532061150986,0.0494407822469,1.14323908389,0.41587731015,-0.707223683248,-0.726861910943,-0.718474665009,-0.730837120722,-0.739709862512,-0.734602822887,-0.740293426113,-0.733580525119,-0.734918905322,-0.737319734287,-0.73549687001,-0.731878557715,-0.739042495737,-0.729072511798
30,-0.209346925654,0.262703224688,-0.359898707399,3.00866879597,-0.542920529539,-0.160983749675,2.24001030032,1.7855905134,0.711721978653,0.591955691645,0.725784521611,0.607604383375,-0.116293374972,1.38719888332,0.260043719552,-0.70573984062,-0.722751779517,-0.71550027152,-0.727771302626,-0.7358140104,-0.731354924822,-0.736733532312,-0.730430069356,-0.730953167688,-0.734590110223,-0.732699350968,-0.727036398553,-0.735429131827,-0.725034834869
31,-0.284818125503,0.205958750345,-0.373157963156,3.20956206376,-0.564416723247,-0.244771984818,2.05155628384,1.5998475598,0.912794299064,0.501047927646,0.961762231287,0.576973176651,-0.0285243750111,1.1376895077,0.51027905662,-0.703340658023,-0.722462927736,-0.712906038637,-0.726926294495,-0.734526033405,-0.729467173726,-0.735477557749,-0.728128340134,-0.729799071308,-0.732811459658,-0.730130878744,-0.727009472344,-0.734085572011,-0.724710207009
32,-0.195511112863,0.248141587889,-0.350553584699,3.120174133,-0.596160612944,-0.224880212748,2.19728764701,1.71506937452,0.670627638382,0.614871249977,0.723573851769,0.584212301015,0.0738832964353,1.29869219955,0.294630184699,-0.702297117472,-0.721927583431,-0.713523986361,-0.725999287307,-0.734661060815,-0.731300654102,-0.735888543713,-0.729557450806,-0.72998933319,-0.732539830748,-0.731436592651,-0.726418540192,-0.734180369674,-0.724337590534
33,-0.184295241296,0.276961601306,-0.393890795417,3.11181110212,-0.606085827807,-0.250050227884,2.11749500966,1.61720095157,0.869566377521,0.517857884646,0.88385435992,0.57813667807,-0.10767505274,1.2730412527,0.524807996527,-0.707194647372,-0.726193825715,-0.717180146933,-0.729936091328,-0.738688127829,-0.735162154,-0.739743811444,-0.732402349041,-0.733852230099,-0.737264186533,-0.734117543638,-0.730395036195,-0.737923098688,-0.728682820077
34,-0.206508895631,0.251515471144,-0.404133230019,3.2350493581,-0.559892048465,-0.193365713579,1.88403673895,1.52481905505,1.02943772401,0.511294645879,1.06280509791,0.523642048857,-0.146859117197,1.17925327421,0.591317438129,-0.713505532016,-0.730916029134,-0.721011024235,-0.733314133766,-0.742356878979,-0.737402944413,-0.74313567307,-0.735189024208,-0.737718002584,-0.741070508414,-0.737379625638,-0.734439946457,-0.742260406885,-0.732712117552
35,-0.24421908169,0.269108313105,-0.491249588,3.31074854377,-0.577948290548,-0.254708160356,1.87210587459,1.39976521788,0.988855008598,0.495331901971,1.01406108711,0.666564372519,-0.0159573414099,1.14127701786,0.618617617844,-0.706781221651,-0.724604315329,-0.712761039478,-0.727778006258,-0.736600425368,-0.731050744447,-0.737040497626,-0.729087591226,-0.730723499998,-0.734187898696,-0.730966872,-0.728313915313,-0.735454605766,-0.727001860084
36,-0.19891494191,0.245089492578,-0.391771520676,3.16109742421,-0.546381464566,-0.197023492246,2.15774846909,1.61671455811,0.767418940117,0.564430341501,0.781891814888,0.686576879939,-0.0231131679839,1.25427981978,0.344211922855,-0.708486463616,-0.725631561377,-0.716231366767,-0.729369026988,-0.738252328877,-0.733090413621,-0.739017687124,-0.732514043492,-0.732914232096,-0.736427376973,-0.734609025054,-0.730103959244,-0.737297774659,-0.728309815804
37,-0.173054432019,0.255531299806,-0.426844255394,3.18019195461,-0.577798467346,-0.21976311168,2.10769352106,1.52288422288,0.860396529603,0.518733299669,0.904373733966,0.614799173779,-0.0564118111426,1.28296724827,0.412163561953,-0.707847356697,-0.724626470888,-0.714249649761,-0.727694563709,-0.737235487389,-0.732740036,-0.737986466193,-0.730831621386,-0.732053438295,-0.735392631131,-0.733061525764,-0.728729383567,-0.735878011367,-0.727535825863
38,-0.267724279593,0.163797282063,-0.336815164586,3.16721148341,-0.527699189239,-0.158521746996,2.14615786001,1.63567061498,0.791661698184,0.595877978827,0.816134923117,0.588939797689,-0.011967508557,1.27445035583,0.330428739773,-0.706148860941,-0.724602659604,-0.71525502902,-0.728852043317,-0.737075974421,-0.731951590364,-0.738034887995,-0.731407025532,-0.732425407149,-0.735444089162,-0.733724047842,-0.728981717298,-0.736532399456,-0.727167112805
39,-0.239985130139,0.303640325107,-0.3746216688,3.17574529683,-0.56961848432,-0.220038462367,2.16975166988,1.68176636766,0.575128179467,0.498822424331,0.608724676114,0.703039717813,0.109104901658,1.43338232002,0.167931248375,-0.694673617364,-0.71104622902,-0.702109514004,-0.716292622242,-0.723700888119,-0.71946343378,-0.724670721512,-0.718977225763,-0.718341046753,-0.721295032518,-0.721002454637,-0.714708625159,-0.723018704978,-0.713473265788
40,-0.157533892895,0.211090736358,-0.389722176126,3.13580971548,-0.565041616552,-0.184536614058,2.15473368598,1.70615319586,0.714241739989,0.563269541085,0.752334126347,0.60473584107,0.074605646592,1.31258396146,0.290510399907,-0.707968779869,-0.725622153063,-0.717164745393,-0.728226645169,-0.73834188868,-0.733988275296,-0.739218310615,-0.732823172733,-0.733370592753,-0.736020713756,-0.734941405829,-0.729832059787,-0.737850940501,-0.727864607068
41,-0.187849550311,0.273075377288,-0.445484814066,3.11234549761,-0.55731918255,-0.192985025856,2.11763228721,1.55832265648,0.852172315531,0.599417939922,0.878615221743,0.643651627787,-0.0911083845235,1.31598835476,0.412415637359,-0.71423389908,-0.730416180322,-0.72080715325,-0.734157930956,-0.743167848884,-0.738140084901,-0.743724231893,-0.736711923163,-0.73774932668,-0.74140480389,-0.738899740257,-0.734404409235,-0.741873645005,-0.733198780863
42,-0.189617801458,0.175329641818,-0.409965764584,3.13100860223,-0.635011538877,-0.237541209446,2.1897213847,1.82539156755,0.635036967399,0.548723326703,0.721351697479,0.52029898599,0.232829247335,1.23685903572,0.299202180953,-0.692188029083,-0.712577110893,-0.705158843318,-0.715654745777,-0.725503041629,-0.723472022723,-0.726621993998,-0.72030717299,-0.720877662867,-0.722306994058,-0.721976980525,-0.717314847404,-0.725268279401,-0.714388598858
43,-0.0562129468267,0.540658595958,-0.272076538394,2.88732544965,-0.557458431496,-0.155055511423,2.35183372875,1.89446638473,0.0751809489941,0.668861008228,0.108521084569,0.882430637137,0.107870660156,1.62932023655,-0.339029603242,-0.679815289183,-0.691217491969,-0.685351241625,-0.697168862379,-0.704402304833,-0.701702733016,-0.705836312276,-0.702657380456,-0.698601054214,-0.702493118846,-0.704738735404,-0.694848029684,-0.704287445182,-0.693515704265
44,-0.144983026343,0.34553306458,-0.362893909171,3.20955352922,-0.597713673236,-0.253822907788,2.05832490423,1.58431446708,0.873010855568,0.427150300842,0.931664208994,0.588420804441,-0.127978810005,1.22509177851,0.423836536443,-0.706672765295,-0.722742280369,-0.713009487472,-0.72591230635,-0.73478278186,-0.730994702311,-0.735950519242,-0.728636739593,-0.730051980098,-0.733614570385,-0.73087044273,-0.726885873106,-0.734284183295,-0.725099491266
45,-0.202857523251,0.361856108248,-0.473496172375,3.02825808361,-0.571897533368,-0.210857680198,2.28036862377,1.78928826412,0.578030365398,0.542344649239,0.59106781613,0.7065121607,0.0678275559654,1.3710570465,0.217686137859,-0.697733453898,-0.714165311312,-0.706762903859,-0.720149494598,-0.727933946879,-0.723510996182,-0.728425929085,-0.722676577052,-0.722034200192,-0.725227463556,-0.72447820811,-0.718711641887,-0.726757185377,-0.716620590349
46,-0.142267794308,0.257854292766,-0.38032671202,3.09651767614,-0.560724092439,-0.160995183956,2.25954876989,1.74345181223,0.524874155388,0.73490160355,0.601164521608,0.68571725071,0.105529869371,1.30917640131,0.0482374008529,-0.70214068359,-0.717771933483,-0.709639689957,-0.721302429903,-0.730901580686,-0.726926097543,-0.731798802535,-0.726399486506,-0.725599519574,-0.728485131292,-0.7287700803,-0.722498691997,-0.730087057736,-0.720338785981
47,-0.252530826743,0.174019332136,-0.416260454516,3.16006336133,-0.543239377144,-0.202326184688,2.0940925792,1.6863335318,0.837535907392,0.552680867352,0.893734494447,0.546656120405,0.0199038200172,1.22365202755,0.410783469668,-0.705072603928,-0.723161347503,-0.714596200414,-0.726933808088,-0.735650047856,-0.730214952932,-0.736281752517,-0.729412563781,-0.730859655266,-0.733480183754,-0.731535605142,-0.727491683147,-0.735218364819,-0.72518989906
48,-0.136878417751,0.233560470179,-0.368747876251,2.99597790289,-0.596346049603,-0.202119698119,2.29403859451,1.84785911066,0.571402691271,0.569322430848,0.634390891166,0.633482592611,0.0112438489992,1.39396927073,0.223170223321,-0.69825331403,-0.716398375386,-0.709698333591,-0.720024744746,-0.729645905322,-0.726717225422,-0.730778220529,-0.724968597201,-0.724659745791,-0.727755422622,-0.726701075599,-0.720876276804,-0.729230602069,-0.718618146343
49,-0.187731564052,0.338543703606,-0.362954712635,3.16601565645,-0.602238338988,-0.245600063978,2.13384030299,1.6454517804,0.670374030518,0.563912247461,0.684590026963,0.642394979629,0.0656321593841,1.39866344555,0.231176680368,-0.70303111254,-0.719686023402,-0.71052375229,-0.724092787164,-0.732168594269,-0.728762822551,-0.733364877828,-0.727002531704,-0.727142411222,-0.730025900949,-0.729198271447,-0.723361494223,-0.731582062728,-0.722127691343
50,-0.240070936898,0.19245191488,-0.437297654399,3.05198055931,-0.586988801494,-0.249470069461,2.24308454894,1.69793371855,0.682518994283,0.578056059834,0.686874905851,0.628567650719,0.0417582102105,1.4236051432,0.362222967975,-0.695018639375,-0.714774739468,-0.706525747293,-0.719575739771,-0.728109314217,-0.7239764393,-0.728854009427,-0.722538362884,-0.722806764243,-0.725726069682,-0.724131796574,-0.718851549624,-0.726851241247,-0.717486798401
51,-0.229164928645,0.21405605757,-0.43964717024,3.11318083153,-0.579357037431,-0.226596127231,2.19192431308,1.78779876213,0.637074158569,0.540643352805,0.779260918494,0.478819820014,0.213077284372,1.31587258891,0.272183386971,-0.694642801877,-0.714387815992,-0.706697195292,-0.718810184535,-0.727545015564,-0.723270144863,-0.728243529976,-0.722161678081,-0.722952910213,-0.724281556461,-0.723986040722,-0.718767855616,-0.72697113898,-0.716408342722
52,-0.131001969907,0.323785080188,-0.457130964362,3.22916411001,-0.61012299324,-0.219187154928,2.00479788045,1.49115918739,0.798098225486,0.630285589996,0.827650697212,0.635525115812,0.066651966127,1.33438212567,0.353294689126,-0.713359170452,-0.7300550769,-0.719421147994,-0.73238431669,-0.74230332753,-0.738694725143,-0.743064472483,-0.736058483472,-0.736867294904,-0.739697474553,-0.738271409002,-0.733390437386,-0.741173786853,-0.732610461658
53,-0.225332487796,0.282784501095,-0.401140139774,3.20618731478,-0.586157089869,-0.224771239261,2.1547534166,1.60789146737,0.654885005415,0.584532406497,0.749889705247,0.620043755106,0.126044229389,1.29711958494,0.273054563063,-0.700285664598,-0.718224435482,-0.708466257741,-0.722776170318,-0.730873499527,-0.726894744672,-0.731789144564,-0.72564725305,-0.725819681673,-0.72826447505,-0.727536923967,-0.722468847476,-0.729807050781,-0.720930843894
54,-0.215615333321,0.234689519586,-0.421909380938,3.0523515374,-0.548656438182,-0.16749277733,2.18752322333,1.73746302967,0.743559786428,0.647776226318,0.761492053793,0.613763033823,-0.0281838392431,1.31230805164,0.339429676008,-0.709685815064,-0.727200590629,-0.719511906595,-0.731580282003,-0.74011461831,-0.735384746149,-0.740741886859,-0.734346735642,-0.734989097071,-0.738166078792,-0.736346767153,-0.731532012308,-0.739469903244,-0.729427929166
55,-0.240231197328,0.297420867446,-0.446296074028,3.23579368167,-0.552124825023,-0.228784364743,2.00660851751,1.50750332148,0.850035667581,0.475497688446,0.84550792169,0.681725869358,0.00442177599264,1.35284452909,0.396417068764,-0.708056724606,-0.72351314431,-0.712950838562,-0.727689824436,-0.735777054088,-0.729999863755,-0.736306171387,-0.729295719438,-0.730137226354,-0.73352357751,-0.731563699036,-0.726781800824,-0.734736258073,-0.726008545523
56,-0.214497050517,0.308353155278,-0.369667724338,3.15467321766,-0.543710841452,-0.214497050517,2.18633895615,1.64415222944,0.718656282992,0.530179551282,0.773817404339,0.63112008371,-0.00198819236421,1.28433865568,0.29868406953,-0.705806122034,-0.722810366561,-0.713590008881,-0.727671479155,-0.735519113198,-0.730180451063,-0.736384474738,-0.730107846407,-0.730543086028,-0.733690970081,-0.732195994492,-0.727295211367,-0.734651444211,-0.725506178662
57,-0.250026244195,0.351742652279,-0.404631662661,3.16646813579,-0.545923016456,-0.201143550961,2.13770302181,1.63300760041,0.720698157033,0.526449751255,0.812965426494,0.619430642004,0.00232845432662,1.32732209702,0.264577550077,-0.704923043812,-0.721030075863,-0.711775132711,-0.726657714616,-0.733678507129,-0.728440992839,-0.734381449188,-0.728079851309,-0.728583669793,-0.731653829929,-0.73034910806,-0.725061821758,-0.732812818856,-0.723540998358
58,-0.201783934505,0.235782753919,-0.258853140023,3.0773438444,-0.57035339543,-0.172977528359,2.2233332026,1.84861567733,0.586842772668,0.601878233941,0.655185024112,0.592620223801,0.00686357740472,1.35907861588,0.12569017431,-0.699633875284,-0.716946089557,-0.709959831678,-0.721259610201,-0.72926952737,-0.726157743527,-0.73081604866,-0.725070857509,-0.725042173901,-0.727950309959,-0.72736036546,-0.72123689862,-0.729756301451,-0.718806468868
59,-0.178768401847,0.25800141527,-0.41575727907,3.09706460908,-0.581421059246,-0.242350110618,2.249209691,1.75467173427,0.597293634271,0.543886767535,0.701289924399,0.624657690092,0.105760462772,1.33567589831,0.209796492625,-0.695994196786,-0.713415311422,-0.705447687063,-0.717604308557,-0.726605631383,-0.72243334187,-0.727425588362,-0.721591510819,-0.721456071748,-0.724024366415,-0.723509437511,-0.717936869532,-0.725704108119,-0.715863039275
60,-0.19518728508,0.343312748081,-0.453667913729,3.26526780358,-0.576460833687,-0.233982901912,1.99260951288,1.55452773962,0.719981118803,0.510703427997,0.769218357138,0.751542120613,0.0258780161803,1.37055399426,0.27329579751,-0.704104617875,-0.718478922278,-0.708339135653,-0.722105411512,-0.730647047508,-0.72582096181,-0.731257836623,-0.724809153471,-0.724652164645,-0.728261719145,-0.72703102858,-0.721573113218,-0.729852587796,-0.720658002141
